Style Id,AG,Group Name,Status,Rank in Group,Live Since,Days Live,Organic Impressions,Inorganic Impressions,Total Impressions,Organic/Day,Ad Saturation,Demand Score,Opportunity Score,Health,Max CPC,Target ROI,Monthly Budget,Daily Budget
35843185,AG6,Dormant - Excluded,EXCLUDED,1454,2025-07-21,408,122,0,122,0.299,0.0,14.8,14.8,LOW,0.0,0.0,0.0,0.0
35334249,AG6,Dormant - Excluded,EXCLUDED,1455,2025-07-02,427,124,0,124,0.29,0.0,14.8,14.8,LOW,0.0,0.0,0.0,0.0
34825570,AG6,Dormant - Excluded,EXCLUDED,1456,2025-06-10,449,126,0,126,0.281,0.0,14.8,14.8,LOW,0.0,0.0,0.0,0.0
34838010,AG6,Dormant - Excluded,EXCLUDED,1457,2025-06-11,448,126,0,126,0.281,0.0,14.8,14.8,LOW,0.0,0.0,0.0,0.0
34949586,AG6,Dormant - Excluded,EXCLUDED,1458,2025-06-16,443,126,0,126,0.284,0.0,14.8,14.8,LOW,0.0,0.0,0.0,0.0
34714068,AG6,Dormant - Excluded,EXCLUDED,1459,2025-06-03,456,127,0,127,0.279,0.0,14.8,14.8,LOW,0.0,0.0,0.0,0.0
34748946,AG6,Dormant - Excluded,EXCLUDED,1460,2025-06-05,454,127,0,127,0.28,0.0,14.8,14.8,LOW,0.0,0.0,0.0,0.0
35087600,AG6,Dormant - Excluded,EXCLUDED,1461,2025-06-23,436,124,0,124,0.284,0.0,14.7,14.7,LOW,0.0,0.0,0.0,0.0
35843199,AG6,Dormant - Excluded,EXCLUDED,1462,2025-07-20,409,121,0,121,0.296,0.0,14.6,14.6,LOW,0.0,0.0,0.0,0.0
34949669,AG6,Dormant - Excluded,EXCLUDED,1463,2025-06-16,443,124,0,124,0.28,0.0,14.6,14.6,LOW,0.0,0.0,0.0,0.0
34703946,AG6,Dormant - Excluded,EXCLUDED,1464,2025-06-03,456,125,0,125,0.274,0.0,14.6,14.6,LOW,0.0,0.0,0.0,0.0
34801294,AG6,Dormant - Excluded,EXCLUDED,1465,2025-06-09,450,125,0,125,0.278,0.0,14.6,14.6,LOW,0.0,0.0,0.0,0.0
34949430,AG6,Dormant - Excluded,EXCLUDED,1466,2025-06-16,443,123,0,123,0.278,0.0,14.5,14.5,LOW,0.0,0.0,0.0,0.0
34745719,AG6,Dormant - Excluded,EXCLUDED,1467,2025-06-05,454,124,0,124,0.273,0.0,14.5,14.5,LOW,0.0,0.0,0.0,0.0
34846902,AG6,Dormant - Excluded,EXCLUDED,1468,2025-06-11,448,124,0,124,0.277,0.0,14.5,14.5,LOW,0.0,0.0,0.0,0.0
34825589,AG6,Dormant - Excluded,EXCLUDED,1469,2025-06-10,449,123,0,123,0.274,0.0,14.4,14.4,LOW,0.0,0.0,0.0,0.0
34825641,AG6,Dormant - Excluded,EXCLUDED,1470,2025-06-10,449,123,0,123,0.274,0.0,14.4,14.4,LOW,0.0,0.0,0.0,0.0
34825676,AG6,Dormant - Excluded,EXCLUDED,1471,2025-06-10,449,123,0,123,0.274,0.0,14.4,14.4,LOW,0.0,0.0,0.0,0.0
34838061,AG6,Dormant - Excluded,EXCLUDED,1472,2025-06-11,448,123,0,123,0.275,0.0,14.4,14.4,LOW,0.0,0.0,0.0,0.0
34704002,AG6,Dormant - Excluded,EXCLUDED,1473,2025-06-03,456,124,0,124,0.272,0.0,14.4,14.4,LOW,0.0,0.0,0.0,0.0
34704158,AG6,Dormant - Excluded,EXCLUDED,1474,2025-06-03,456,124,0,124,0.272,0.0,14.4,14.4,LOW,0.0,0.0,0.0,0.0
34949466,AG6,Dormant - Excluded,EXCLUDED,1475,2025-06-16,443,122,0,122,0.275,0.0,14.3,14.3,LOW,0.0,0.0,0.0,0.0
34745714,AG6,Dormant - Excluded,EXCLUDED,1476,2025-06-05,454,123,0,123,0.271,0.0,14.3,14.3,LOW,0.0,0.0,0.0,0.0
33847520,AG6,Dormant - Excluded,EXCLUDED,1477,2025-04-29,491,126,0,126,0.257,0.0,14.3,14.3,LOW,0.0,0.0,0.0,0.0
35843258,AG6,Dormant - Excluded,EXCLUDED,1478,2025-07-20,409,117,0,117,0.286,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
35843285,AG6,Dormant - Excluded,EXCLUDED,1479,2025-07-21,408,117,0,117,0.287,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34949629,AG6,Dormant - Excluded,EXCLUDED,1480,2025-06-16,443,121,0,121,0.273,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34745698,AG6,Dormant - Excluded,EXCLUDED,1481,2025-06-06,453,122,0,122,0.269,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34792167,AG6,Dormant - Excluded,EXCLUDED,1482,2025-06-07,452,122,0,122,0.27,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34801220,AG6,Dormant - Excluded,EXCLUDED,1483,2025-06-09,450,122,0,122,0.271,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34825712,AG6,Dormant - Excluded,EXCLUDED,1484,2025-06-10,449,122,0,122,0.272,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34846795,AG6,Dormant - Excluded,EXCLUDED,1485,2025-06-10,449,122,0,122,0.272,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34469763,AG6,Dormant - Excluded,EXCLUDED,1486,2025-05-27,463,123,0,123,0.266,0.0,14.2,14.2,LOW,0.0,0.0,0.0,0.0
34949589,AG6,Dormant - Excluded,EXCLUDED,1487,2025-06-16,443,120,0,120,0.271,0.0,14.1,14.1,LOW,0.0,0.0,0.0,0.0
34726135,AG6,Dormant - Excluded,EXCLUDED,1488,2025-06-04,455,122,0,122,0.268,0.0,14.1,14.1,LOW,0.0,0.0,0.0,0.0
36603242,AG6,Dormant - Excluded,EXCLUDED,1489,2025-08-26,372,112,0,112,0.301,0.0,14.0,14.0,LOW,0.0,0.0,0.0,0.0
35334235,AG6,Dormant - Excluded,EXCLUDED,1490,2025-07-02,427,117,0,117,0.274,0.0,14.0,14.0,LOW,0.0,0.0,0.0,0.0
34825684,AG6,Dormant - Excluded,EXCLUDED,1491,2025-06-10,449,119,0,119,0.265,0.0,14.0,14.0,LOW,0.0,0.0,0.0,0.0
34748951,AG6,Dormant - Excluded,EXCLUDED,1492,2025-06-05,454,120,0,120,0.264,0.0,14.0,14.0,LOW,0.0,0.0,0.0,0.0
34748948,AG6,Dormant - Excluded,EXCLUDED,1493,2025-06-06,453,120,0,120,0.265,0.0,14.0,14.0,LOW,0.0,0.0,0.0,0.0
34846932,AG6,Dormant - Excluded,EXCLUDED,1494,2025-06-11,448,118,0,118,0.263,0.0,13.9,13.9,LOW,0.0,0.0,0.0,0.0
34949567,AG6,Dormant - Excluded,EXCLUDED,1495,2025-06-16,443,118,0,118,0.266,0.0,13.9,13.9,LOW,0.0,0.0,0.0,0.0
34949621,AG6,Dormant - Excluded,EXCLUDED,1496,2025-06-16,443,118,0,118,0.266,0.0,13.9,13.9,LOW,0.0,0.0,0.0,0.0
34748981,AG6,Dormant - Excluded,EXCLUDED,1497,2025-06-05,454,119,0,119,0.262,0.0,13.9,13.9,LOW,0.0,0.0,0.0,0.0
34748987,AG6,Dormant - Excluded,EXCLUDED,1498,2025-06-05,454,119,0,119,0.262,0.0,13.9,13.9,LOW,0.0,0.0,0.0,0.0
34801239,AG6,Dormant - Excluded,EXCLUDED,1499,2025-06-09,450,119,0,119,0.264,0.0,13.9,13.9,LOW,0.0,0.0,0.0,0.0
36603222,AG6,Dormant - Excluded,EXCLUDED,1500,2025-08-26,372,111,0,111,0.298,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
35843378,AG6,Dormant - Excluded,EXCLUDED,1501,2025-07-20,409,115,0,115,0.281,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
35087385,AG6,Dormant - Excluded,EXCLUDED,1502,2025-06-23,436,117,0,117,0.268,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
35087747,AG6,Dormant - Excluded,EXCLUDED,1503,2025-06-23,436,117,0,117,0.268,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
34801232,AG6,Dormant - Excluded,EXCLUDED,1504,2025-06-09,450,118,0,118,0.262,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
34825660,AG6,Dormant - Excluded,EXCLUDED,1505,2025-06-10,449,118,0,118,0.263,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
34846774,AG6,Dormant - Excluded,EXCLUDED,1506,2025-06-10,449,118,0,118,0.263,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
34846821,AG6,Dormant - Excluded,EXCLUDED,1507,2025-06-10,449,118,0,118,0.263,0.0,13.8,13.8,LOW,0.0,0.0,0.0,0.0
35481835,AG6,Dormant - Excluded,EXCLUDED,1508,2025-07-08,421,115,0,115,0.273,0.0,13.7,13.7,LOW,0.0,0.0,0.0,0.0
34825679,AG6,Dormant - Excluded,EXCLUDED,1509,2025-06-10,449,117,0,117,0.261,0.0,13.7,13.7,LOW,0.0,0.0,0.0,0.0
34949623,AG6,Dormant - Excluded,EXCLUDED,1510,2025-06-16,443,117,0,117,0.264,0.0,13.7,13.7,LOW,0.0,0.0,0.0,0.0
34745707,AG6,Dormant - Excluded,EXCLUDED,1511,2025-06-05,454,117,0,117,0.258,0.0,13.6,13.6,LOW,0.0,0.0,0.0,0.0
34748967,AG6,Dormant - Excluded,EXCLUDED,1512,2025-06-05,454,117,0,117,0.258,0.0,13.6,13.6,LOW,0.0,0.0,0.0,0.0
34801192,AG6,Dormant - Excluded,EXCLUDED,1513,2025-06-09,450,116,0,116,0.258,0.0,13.5,13.5,LOW,0.0,0.0,0.0,0.0
34801230,AG6,Dormant - Excluded,EXCLUDED,1514,2025-06-09,450,116,0,116,0.258,0.0,13.5,13.5,LOW,0.0,0.0,0.0,0.0
34825600,AG6,Dormant - Excluded,EXCLUDED,1515,2025-06-10,449,116,0,116,0.258,0.0,13.5,13.5,LOW,0.0,0.0,0.0,0.0
34846874,AG6,Dormant - Excluded,EXCLUDED,1516,2025-06-10,449,116,0,116,0.258,0.0,13.5,13.5,LOW,0.0,0.0,0.0,0.0
34714099,AG6,Dormant - Excluded,EXCLUDED,1517,2025-06-03,456,117,0,117,0.257,0.0,13.5,13.5,LOW,0.0,0.0,0.0,0.0
34714106,AG6,Dormant - Excluded,EXCLUDED,1518,2025-06-03,456,117,0,117,0.257,0.0,13.5,13.5,LOW,0.0,0.0,0.0,0.0
38142891,AG6,Dormant - Excluded,EXCLUDED,1519,2025-11-21,285,65,0,65,0.228,0.0,13.4,13.4,LOW,0.0,0.0,0.0,0.0
34949535,AG6,Dormant - Excluded,EXCLUDED,1520,2025-06-16,443,115,0,115,0.26,0.0,13.4,13.4,LOW,0.0,0.0,0.0,0.0
34949608,AG6,Dormant - Excluded,EXCLUDED,1521,2025-06-16,443,115,0,115,0.26,0.0,13.4,13.4,LOW,0.0,0.0,0.0,0.0
34703904,AG6,Dormant - Excluded,EXCLUDED,1522,2025-06-03,456,116,0,116,0.254,0.0,13.4,13.4,LOW,0.0,0.0,0.0,0.0
34714138,AG6,Dormant - Excluded,EXCLUDED,1523,2025-06-04,455,116,0,116,0.255,0.0,13.4,13.4,LOW,0.0,0.0,0.0,0.0
34726027,AG6,Dormant - Excluded,EXCLUDED,1524,2025-06-04,455,116,0,116,0.255,0.0,13.4,13.4,LOW,0.0,0.0,0.0,0.0
34792111,AG6,Dormant - Excluded,EXCLUDED,1525,2025-06-06,453,116,0,116,0.256,0.0,13.4,13.4,LOW,0.0,0.0,0.0,0.0
36603245,AG6,Dormant - Excluded,EXCLUDED,1526,2025-08-26,372,108,0,108,0.29,0.0,13.3,13.3,LOW,0.0,0.0,0.0,0.0
35087660,AG6,Dormant - Excluded,EXCLUDED,1527,2025-06-23,436,113,0,113,0.259,0.0,13.3,13.3,LOW,0.0,0.0,0.0,0.0
35087835,AG6,Dormant - Excluded,EXCLUDED,1528,2025-06-23,436,113,0,113,0.259,0.0,13.3,13.3,LOW,0.0,0.0,0.0,0.0
35087890,AG6,Dormant - Excluded,EXCLUDED,1529,2025-06-23,436,113,0,113,0.259,0.0,13.3,13.3,LOW,0.0,0.0,0.0,0.0
34825674,AG6,Dormant - Excluded,EXCLUDED,1530,2025-06-09,450,115,0,115,0.256,0.0,13.3,13.3,LOW,0.0,0.0,0.0,0.0
36603215,AG6,Dormant - Excluded,EXCLUDED,1531,2025-08-26,372,107,0,107,0.288,0.0,13.2,13.2,LOW,0.0,0.0,0.0,0.0
34949575,AG6,Dormant - Excluded,EXCLUDED,1532,2025-06-16,443,113,0,113,0.255,0.0,13.2,13.2,LOW,0.0,0.0,0.0,0.0
34949693,AG6,Dormant - Excluded,EXCLUDED,1533,2025-06-16,443,113,0,113,0.255,0.0,13.2,13.2,LOW,0.0,0.0,0.0,0.0
34726025,AG6,Dormant - Excluded,EXCLUDED,1534,2025-06-04,455,115,0,115,0.253,0.0,13.2,13.2,LOW,0.0,0.0,0.0,0.0
34749008,AG6,Dormant - Excluded,EXCLUDED,1535,2025-06-06,453,115,0,115,0.254,0.0,13.2,13.2,LOW,0.0,0.0,0.0,0.0
34846781,AG6,Dormant - Excluded,EXCLUDED,1536,2025-06-10,449,113,0,113,0.252,0.0,13.1,13.1,LOW,0.0,0.0,0.0,0.0
34704063,AG6,Dormant - Excluded,EXCLUDED,1537,2025-06-03,456,114,0,114,0.25,0.0,13.1,13.1,LOW,0.0,0.0,0.0,0.0
34714085,AG6,Dormant - Excluded,EXCLUDED,1538,2025-06-03,456,114,0,114,0.25,0.0,13.1,13.1,LOW,0.0,0.0,0.0,0.0
34469787,AG6,Dormant - Excluded,EXCLUDED,1539,2025-05-26,464,115,0,115,0.248,0.0,13.1,13.1,LOW,0.0,0.0,0.0,0.0
35334616,AG6,Dormant - Excluded,EXCLUDED,1540,2025-07-03,426,111,0,111,0.261,0.0,13.0,13.0,LOW,0.0,0.0,0.0,0.0
35334388,AG6,Dormant - Excluded,EXCLUDED,1541,2025-07-04,425,111,0,111,0.261,0.0,13.0,13.0,LOW,0.0,0.0,0.0,0.0
35334588,AG6,Dormant - Excluded,EXCLUDED,1542,2025-07-04,425,111,0,111,0.261,0.0,13.0,13.0,LOW,0.0,0.0,0.0,0.0
34949341,AG6,Dormant - Excluded,EXCLUDED,1543,2025-06-16,443,112,0,112,0.253,0.0,13.0,13.0,LOW,0.0,0.0,0.0,0.0
34949577,AG6,Dormant - Excluded,EXCLUDED,1544,2025-06-16,443,112,0,112,0.253,0.0,13.0,13.0,LOW,0.0,0.0,0.0,0.0
34714136,AG6,Dormant - Excluded,EXCLUDED,1545,2025-06-04,455,113,0,113,0.248,0.0,13.0,13.0,LOW,0.0,0.0,0.0,0.0
34748934,AG6,Dormant - Excluded,EXCLUDED,1546,2025-06-05,454,113,0,113,0.249,0.0,13.0,13.0,LOW,0.0,0.0,0.0,0.0
34801199,AG6,Dormant - Excluded,EXCLUDED,1547,2025-06-07,452,112,0,112,0.248,0.0,12.9,12.9,LOW,0.0,0.0,0.0,0.0
34801219,AG6,Dormant - Excluded,EXCLUDED,1548,2025-06-09,450,112,0,112,0.249,0.0,12.9,12.9,LOW,0.0,0.0,0.0,0.0
34825619,AG6,Dormant - Excluded,EXCLUDED,1549,2025-06-10,449,112,0,112,0.249,0.0,12.9,12.9,LOW,0.0,0.0,0.0,0.0
34846742,AG6,Dormant - Excluded,EXCLUDED,1550,2025-06-10,449,112,0,112,0.249,0.0,12.9,12.9,LOW,0.0,0.0,0.0,0.0
34838086,AG6,Dormant - Excluded,EXCLUDED,1551,2025-06-11,448,112,0,112,0.25,0.0,12.9,12.9,LOW,0.0,0.0,0.0,0.0
34704214,AG6,Dormant - Excluded,EXCLUDED,1552,2025-06-03,456,112,0,112,0.246,0.0,12.8,12.8,LOW,0.0,0.0,0.0,0.0
34748918,AG6,Dormant - Excluded,EXCLUDED,1553,2025-06-05,454,112,0,112,0.247,0.0,12.8,12.8,LOW,0.0,0.0,0.0,0.0
34825665,AG6,Dormant - Excluded,EXCLUDED,1554,2025-06-09,450,111,0,111,0.247,0.0,12.7,12.7,LOW,0.0,0.0,0.0,0.0
34825622,AG6,Dormant - Excluded,EXCLUDED,1555,2025-06-10,449,111,0,111,0.247,0.0,12.7,12.7,LOW,0.0,0.0,0.0,0.0
34825657,AG6,Dormant - Excluded,EXCLUDED,1556,2025-06-10,449,111,0,111,0.247,0.0,12.7,12.7,LOW,0.0,0.0,0.0,0.0
34825702,AG6,Dormant - Excluded,EXCLUDED,1557,2025-06-10,449,111,0,111,0.247,0.0,12.7,12.7,LOW,0.0,0.0,0.0,0.0
34846718,AG6,Dormant - Excluded,EXCLUDED,1558,2025-06-10,449,111,0,111,0.247,0.0,12.7,12.7,LOW,0.0,0.0,0.0,0.0
34949512,AG6,Dormant - Excluded,EXCLUDED,1559,2025-06-16,443,110,0,110,0.248,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
34703767,AG6,Dormant - Excluded,EXCLUDED,1560,2025-06-03,456,111,0,111,0.243,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
34703999,AG6,Dormant - Excluded,EXCLUDED,1561,2025-06-03,456,111,0,111,0.243,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
34748928,AG6,Dormant - Excluded,EXCLUDED,1562,2025-06-05,454,111,0,111,0.244,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
34748984,AG6,Dormant - Excluded,EXCLUDED,1563,2025-06-05,454,111,0,111,0.244,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
34749004,AG6,Dormant - Excluded,EXCLUDED,1564,2025-06-05,454,111,0,111,0.244,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
34469760,AG6,Dormant - Excluded,EXCLUDED,1565,2025-05-27,463,112,0,112,0.242,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
33872510,AG6,Dormant - Excluded,EXCLUDED,1566,2025-04-30,490,114,0,114,0.233,0.0,12.6,12.6,LOW,0.0,0.0,0.0,0.0
36603260,AG6,Dormant - Excluded,EXCLUDED,1567,2025-08-26,372,102,0,102,0.274,0.0,12.5,12.5,LOW,0.0,0.0,0.0,0.0
35334340,AG6,Dormant - Excluded,EXCLUDED,1568,2025-07-03,426,108,0,108,0.254,0.0,12.5,12.5,LOW,0.0,0.0,0.0,0.0
34630489,AG6,Dormant - Excluded,EXCLUDED,1569,2025-05-31,459,111,0,111,0.242,0.0,12.5,12.5,LOW,0.0,0.0,0.0,0.0
35334323,AG6,Dormant - Excluded,EXCLUDED,1570,2025-07-03,426,107,0,107,0.251,0.0,12.4,12.4,LOW,0.0,0.0,0.0,0.0
34949523,AG6,Dormant - Excluded,EXCLUDED,1571,2025-06-16,443,109,0,109,0.246,0.0,12.4,12.4,LOW,0.0,0.0,0.0,0.0
34949625,AG6,Dormant - Excluded,EXCLUDED,1572,2025-06-16,443,109,0,109,0.246,0.0,12.4,12.4,LOW,0.0,0.0,0.0,0.0
34748957,AG6,Dormant - Excluded,EXCLUDED,1573,2025-06-06,453,110,0,110,0.243,0.0,12.4,12.4,LOW,0.0,0.0,0.0,0.0
34825620,AG6,Dormant - Excluded,EXCLUDED,1574,2025-06-10,449,109,0,109,0.243,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34825639,AG6,Dormant - Excluded,EXCLUDED,1575,2025-06-10,449,109,0,109,0.243,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34825666,AG6,Dormant - Excluded,EXCLUDED,1576,2025-06-10,449,109,0,109,0.243,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34838088,AG6,Dormant - Excluded,EXCLUDED,1577,2025-06-10,449,109,0,109,0.243,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34846782,AG6,Dormant - Excluded,EXCLUDED,1578,2025-06-10,449,109,0,109,0.243,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34846861,AG6,Dormant - Excluded,EXCLUDED,1579,2025-06-11,448,109,0,109,0.243,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34704037,AG6,Dormant - Excluded,EXCLUDED,1580,2025-06-03,456,110,0,110,0.241,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34704095,AG6,Dormant - Excluded,EXCLUDED,1581,2025-06-03,456,110,0,110,0.241,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
34714089,AG6,Dormant - Excluded,EXCLUDED,1582,2025-06-03,456,110,0,110,0.241,0.0,12.3,12.3,LOW,0.0,0.0,0.0,0.0
35087748,AG6,Dormant - Excluded,EXCLUDED,1583,2025-06-23,436,107,0,107,0.245,0.0,12.2,12.2,LOW,0.0,0.0,0.0,0.0
35087906,AG6,Dormant - Excluded,EXCLUDED,1584,2025-06-23,436,107,0,107,0.245,0.0,12.2,12.2,LOW,0.0,0.0,0.0,0.0
34714132,AG6,Dormant - Excluded,EXCLUDED,1585,2025-06-04,455,109,0,109,0.24,0.0,12.2,12.2,LOW,0.0,0.0,0.0,0.0
34703821,AG6,Dormant - Excluded,EXCLUDED,1586,2025-06-03,456,108,0,108,0.237,0.0,12.1,12.1,LOW,0.0,0.0,0.0,0.0
34704156,AG6,Dormant - Excluded,EXCLUDED,1587,2025-06-03,456,108,0,108,0.237,0.0,12.1,12.1,LOW,0.0,0.0,0.0,0.0
34849428,AG6,Dormant - Excluded,EXCLUDED,1588,2025-06-10,449,108,0,108,0.241,0.0,12.1,12.1,LOW,0.0,0.0,0.0,0.0
34846733,AG6,Dormant - Excluded,EXCLUDED,1589,2025-06-11,448,108,0,108,0.241,0.0,12.1,12.1,LOW,0.0,0.0,0.0,0.0
34849423,AG6,Dormant - Excluded,EXCLUDED,1590,2025-06-11,448,108,0,108,0.241,0.0,12.1,12.1,LOW,0.0,0.0,0.0,0.0
34469679,AG6,Dormant - Excluded,EXCLUDED,1591,2025-05-26,464,109,0,109,0.235,0.0,12.1,12.1,LOW,0.0,0.0,0.0,0.0
39587705,AG6,Dormant - Excluded,EXCLUDED,1592,2026-01-23,222,47,0,47,0.212,0.0,12.0,12.0,LOW,0.0,0.0,0.0,0.0
34846760,AG6,Dormant - Excluded,EXCLUDED,1593,2025-06-11,448,107,0,107,0.239,0.0,12.0,12.0,LOW,0.0,0.0,0.0,0.0
35087752,AG6,Dormant - Excluded,EXCLUDED,1594,2025-06-23,436,105,0,105,0.241,0.0,11.9,11.9,LOW,0.0,0.0,0.0,0.0
34630417,AG6,Dormant - Excluded,EXCLUDED,1595,2025-05-31,459,107,0,107,0.233,0.0,11.9,11.9,LOW,0.0,0.0,0.0,0.0
34714118,AG6,Dormant - Excluded,EXCLUDED,1596,2025-06-04,455,107,0,107,0.235,0.0,11.9,11.9,LOW,0.0,0.0,0.0,0.0
34714124,AG6,Dormant - Excluded,EXCLUDED,1597,2025-06-04,455,107,0,107,0.235,0.0,11.9,11.9,LOW,0.0,0.0,0.0,0.0
34801216,AG6,Dormant - Excluded,EXCLUDED,1598,2025-06-07,452,107,0,107,0.237,0.0,11.9,11.9,LOW,0.0,0.0,0.0,0.0
34825579,AG6,Dormant - Excluded,EXCLUDED,1599,2025-06-10,449,105,0,105,0.234,0.0,11.8,11.8,LOW,0.0,0.0,0.0,0.0
34704091,AG6,Dormant - Excluded,EXCLUDED,1600,2025-06-04,455,106,0,106,0.233,0.0,11.8,11.8,LOW,0.0,0.0,0.0,0.0
34714122,AG6,Dormant - Excluded,EXCLUDED,1601,2025-06-04,455,106,0,106,0.233,0.0,11.8,11.8,LOW,0.0,0.0,0.0,0.0
34748932,AG6,Dormant - Excluded,EXCLUDED,1602,2025-06-05,454,106,0,106,0.233,0.0,11.8,11.8,LOW,0.0,0.0,0.0,0.0
35334546,AG6,Dormant - Excluded,EXCLUDED,1603,2025-07-04,425,103,0,103,0.242,0.0,11.7,11.7,LOW,0.0,0.0,0.0,0.0
34949605,AG6,Dormant - Excluded,EXCLUDED,1604,2025-06-16,443,104,0,104,0.235,0.0,11.7,11.7,LOW,0.0,0.0,0.0,0.0
34748941,AG6,Dormant - Excluded,EXCLUDED,1605,2025-06-05,454,105,0,105,0.231,0.0,11.7,11.7,LOW,0.0,0.0,0.0,0.0
34748923,AG6,Dormant - Excluded,EXCLUDED,1606,2025-06-06,453,105,0,105,0.232,0.0,11.7,11.7,LOW,0.0,0.0,0.0,0.0
34801227,AG6,Dormant - Excluded,EXCLUDED,1607,2025-06-07,452,105,0,105,0.232,0.0,11.7,11.7,LOW,0.0,0.0,0.0,0.0
34749002,AG6,Dormant - Excluded,EXCLUDED,1608,2025-06-06,453,104,0,104,0.23,0.0,11.6,11.6,LOW,0.0,0.0,0.0,0.0
34825581,AG6,Dormant - Excluded,EXCLUDED,1609,2025-06-10,449,104,0,104,0.232,0.0,11.6,11.6,LOW,0.0,0.0,0.0,0.0
34849424,AG6,Dormant - Excluded,EXCLUDED,1610,2025-06-10,449,104,0,104,0.232,0.0,11.6,11.6,LOW,0.0,0.0,0.0,0.0
34838081,AG6,Dormant - Excluded,EXCLUDED,1611,2025-06-11,448,104,0,104,0.232,0.0,11.6,11.6,LOW,0.0,0.0,0.0,0.0
35706094,AG6,Dormant - Excluded,EXCLUDED,1612,2025-07-16,413,100,0,100,0.242,0.0,11.5,11.5,LOW,0.0,0.0,0.0,0.0
34703777,AG6,Dormant - Excluded,EXCLUDED,1613,2025-06-03,456,104,0,104,0.228,0.0,11.5,11.5,LOW,0.0,0.0,0.0,0.0
34703968,AG6,Dormant - Excluded,EXCLUDED,1614,2025-06-03,456,104,0,104,0.228,0.0,11.5,11.5,LOW,0.0,0.0,0.0,0.0
34704266,AG6,Dormant - Excluded,EXCLUDED,1615,2025-06-03,456,104,0,104,0.228,0.0,11.5,11.5,LOW,0.0,0.0,0.0,0.0
34748937,AG6,Dormant - Excluded,EXCLUDED,1616,2025-06-06,453,103,0,103,0.227,0.0,11.4,11.4,LOW,0.0,0.0,0.0,0.0
34801189,AG6,Dormant - Excluded,EXCLUDED,1617,2025-06-09,450,103,0,103,0.229,0.0,11.4,11.4,LOW,0.0,0.0,0.0,0.0
34825531,AG6,Dormant - Excluded,EXCLUDED,1618,2025-06-10,449,103,0,103,0.229,0.0,11.4,11.4,LOW,0.0,0.0,0.0,0.0
34846736,AG6,Dormant - Excluded,EXCLUDED,1619,2025-06-10,449,103,0,103,0.229,0.0,11.4,11.4,LOW,0.0,0.0,0.0,0.0
34846783,AG6,Dormant - Excluded,EXCLUDED,1620,2025-06-11,448,103,0,103,0.23,0.0,11.4,11.4,LOW,0.0,0.0,0.0,0.0
34469731,AG6,Dormant - Excluded,EXCLUDED,1621,2025-05-27,463,104,0,104,0.225,0.0,11.4,11.4,LOW,0.0,0.0,0.0,0.0
33847525,AG6,Dormant - Excluded,EXCLUDED,1622,2025-04-29,491,107,0,107,0.218,0.0,11.4,11.4,LOW,0.0,0.0,0.0,0.0
36373682,AG6,Dormant - Excluded,EXCLUDED,1623,2025-08-12,386,95,0,95,0.246,0.0,11.3,11.3,LOW,0.0,0.0,0.0,0.0
34825528,AG6,Dormant - Excluded,EXCLUDED,1624,2025-06-10,449,102,0,102,0.227,0.0,11.3,11.3,LOW,0.0,0.0,0.0,0.0
34849446,AG6,Dormant - Excluded,EXCLUDED,1625,2025-06-11,448,102,0,102,0.228,0.0,11.3,11.3,LOW,0.0,0.0,0.0,0.0
34704112,AG6,Dormant - Excluded,EXCLUDED,1626,2025-06-03,456,103,0,103,0.226,0.0,11.3,11.3,LOW,0.0,0.0,0.0,0.0
